360 8.0318E-05 6.9e-06
380 1.0181E-04 9.6e-06
400 8.7879E-05 1.8e-05
410 1.2231E-04 8.2e-06
415 1.1360E-04 8.7e-06
420 1.0865E-04 1.5e-05
430 1.3988E-04 1.2e-05
438 1.5168E-04 2e-05
440 2.2346E-04 5.1e-05
460 1.5800E-04 1.8e-05
470 1.8628E-04 9.4e-06
483 2.0847E-04 8e-06
540 2.4604E-04 1.4e-05
580 2.7187E-04 1.7e-05
602.4 3.3147E-04 3e-05
610.5 3.5672E-04 4e-05
620 3.7230E-04 2e-05
620.5 4.0358E-04 2.8e-05
630.5 4.5085E-04 2.9e-05
640 4.1004E-04 2.1e-05
640.51 4.6621E-04 2.8e-05
642.6 5.0397E-04 4.9e-05
650.49 5.2481E-04 3.1e-05
660 5.0082E-04 3.4e-05
660.5 5.8474E-04 2.7e-05
662.6 5.9078E-04 7.1e-05
670.5 6.4060E-04 2.9e-05
677.6 6.7682E-04 3.3e-05
680.59 7.3942E-04 3.1e-05
687.6 8.0591E-04 5.6e-05
690.43 7.6129E-04 2.6e-05
697.6 8.7383E-04 3.7e-05
700 9.1512E-04 9.6e-05
700.52 8.9253E-04 2.4e-05
705 8.1457E-04 8.2e-05
707.6 9.2599E-04 2.8e-05
710.47 9.9246E-04 2.7e-05
717.6 1.0179E-03 3.2e-05
720.25 1.0629E-03 3.1e-05
727.6 1.1363E-03 6e-05
730.24 1.1559E-03 4e-05
737.6 1.2486E-03 4.7e-05
740 1.4795E-03 0.00013
740.2 1.2243E-03 4e-05
747.6 1.3160E-03 3.5e-05
750.2 1.3568E-03 3.9e-05
750.28 1.3589E-03 4e-05
757.6 1.4212E-03 3.6e-05
758 1.2135E-03 0.00011
760 1.3855E-03 9e-05
760.18 1.4905E-03 5e-05
764.17 1.4978E-03 4.7e-05
767.6 1.5418E-03 6.2e-05
770 1.5631E-03 7.4e-05
770.11 1.5623E-03 6.2e-05
771.4 1.3918E-03 0.00011
772.6 1.5270E-03 0.00011
773.2 1.5594E-03 8.2e-05
773.6 1.6416E-03 9.1e-05
774 1.6465E-03 8e-05
774.38 1.6635E-03 7.2e-05
775.6 1.8642E-03 0.00012
777.6 2.0449E-03 0.0002
777.7 1.7755E-03 0.00012
778 2.0864E-03 8.9e-05
778.17 2.1170E-03 0.0001
778.2 2.1299E-03 0.00011
779.6 2.2682E-03 0.00018
780 2.4688E-03 0.00024
780.1 2.4554E-03 0.00023
780.17 2.4470E-03 0.00023
781.6 2.6072E-03 0.00014
782 2.5103E-03 0.00015
782.23 2.6909E-03 0.00015
782.6 2.7311E-03 0.00017
783.2 2.4311E-03 0.00014
783.6 2.4225E-03 0.0001
784 2.5205E-03 0.00013
784.24 2.4021E-03 0.0001
785.1 2.0100E-03 0.00023
785.6 1.8674E-03 0.00019
786 1.7458E-03 0.00016
786.04 1.8086E-03 0.00016
787.6 1.5215E-03 0.00016
789.2 1.6027E-03 9.8e-05
789.6 1.5220E-03 7.7e-05
790 1.4980E-03 7.1e-05
790.1 1.4966E-03 5.9e-05
790.3 1.3011E-03 8.8e-05
791.6 1.3448E-03 6.5e-05
793.2 1.1749E-03 6.4e-05
794 1.1390E-03 6.4e-05
794.14 1.1593E-03 5e-05
796.7 9.6131E-04 0.00012
797.6 1.0312E-03 7e-05
800 9.2092E-04 8.3e-05
800.02 9.8619E-04 4.5e-05
802.6 8.6885E-04 4.1e-05
810 7.3405E-04 7.49219e-05
830 5.3003E-04 5.41324e-05
850 3.8697E-04 4.05149e-05
870 2.8871E-04 2.96841e-05
890 2.1470E-04 2.22659e-05
910 1.6960E-04 1.76537e-05
930 1.3607E-04 1.47526e-05
950 1.0913E-04 1.15557e-05
970 9.3972E-05 1.01364e-05
990 8.2415E-05 9.07537e-06
997.6 9.4699E-05 7.3e-06
1002 9.6938E-05 8.5e-06
1006.6 1.2289E-04 2.8e-05
1008.62 1.3018E-04 5.3e-05
1011 1.4844E-04 5.2e-05
1013.88 5.3549E-04 6.2e-05
1016.73 1.6640E-03 0.00012
1017.26 2.1568E-03 0.00014
1017.65 2.6313E-03 0.00014
1017.93 2.8253E-03 0.00015
1017.98 3.1324E-03 0.0001
1018.32 3.6582E-03 0.00015
1018.81 3.9045E-03 0.00024
1019.07 4.4505E-03 0.00018
1019.47 4.3070E-03 0.00029
1019.6 4.8000E-03 0.00041
